,palavra,solucao
4186,"['m', 'e', '-', '-', 'm', '-', 'n', 'n', 'e', '-', 'o', 'e', 'o']",6.0
4187,"['e', 'e', 'n', '-', 'o', 'n', 'o', 'm', 'e', 'm', '-', '-', '-']",0.0
4188,"['e', '-', 'e', 'o', 'o', 'n', 'n', 'm', 'e', '-', '-', 'm', '-']",4.0
4189,"['e', 'm', '-', 'e', '-', 'e', 'n', 'o', '-', 'm', 'n', 'o', '-']",17.0
4190,"['-', 'm', 'e', '-', 'o', 'm', 'n', 'e', '-', 'o', 'e', 'n', '-']",0.0
4191,"['e', 'n', '-', 'o', '-', 'e', 'm', 'm', '-', 'n', '-', 'e', 'o']",0.0
4192,"['o', 'n', 'm', '-', '-', 'o', '-', '-', 'e', 'm', 'n', 'e', 'e']",0.0
4193,"['-', 'e', 'o', 'm', 'n', '-', '-', 'n', 'o', 'e', 'e', '-', 'm']",0.0
4194,"['e', '-', '-', 'm', 'm', 'e', 'e', 'n', '-', 'n', 'o', 'o', '-']",2.0
4195,"['e', 'e', '-', 'n', '-', 'm', 'm', '-', 'o', '-', 'o', 'n', 'e']",6.0
4196,"['n', 'm', 'e', 'o', '-', '-', '-', 'n', 'm', 'e', '-', 'e', 'o']",0.0
4197,"['n', '-', 'e', 'n', '-', 'm', '-', 'o', 'm', 'e', 'e', '-', 'o']",0.0
4198,"['e', 'o', '-', 'e', 'n', 'm', '-', 'o', '-', '-', 'm', 'e', 'n']",12.0
4199,"['e', '-', 'm', 'e', '-', 'e', 'n', 'o', '-', 'o', '-', 'n', 'm']",0.0
4200,"['e', 'o', 'n', 'o', '-', 'm', 'm', 'n', 'e', '-', 'e', '-', '-']",4.0
4201,"['m', '-', 'o', 'o', '-', 'n', 'e', '-', 'e', 'n', '-', 'e', 'm']",24.0
4202,"['n', 'o', 'm', 'e', '-', '-', '-', 'e', 'e', 'o', '-', 'm', 'n']",0.0
4203,"['e', 'e', 'n', '-', 'm', 'n', '-', 'o', '-', '-', 'e', 'o', 'm']",17.0
4204,"['m', 'e', 'n', 'e', 'm', 'o', '-', 'e', 'o', '-', 'n', '-', '-']",12.0
4205,"['-', 'm', 'e', 'e', '-', 'n', 'n', 'o', '-', 'o', 'e', 'm', '-']",8.0
4206,"['n', '-', '-', '-', 'e', 'o', 'e', 'o', 'e', '-', 'm', 'm', 'n']",9.0
4207,"['m', 'e', '-', 'o', 'o', 'e', '-', 'm', '-', 'e', '-', 'n', 'n']",4.0
4208,"['-', 'm', 'o', '-', 'm', 'e', '-', 'o', 'n', 'n', 'e', 'e', '-']",0.0
4209,"['e', 'o', '-', 'n', 'e', '-', 'e', 'm', 'o', '-', 'n', '-', 'm']",12.0
4210,"['m', 'n', '-', 'n', 'o', 'o', 'e', '-', 'e', '-', '-', 'm', 'e']",13.0
4211,"['-', 'o', 'e', 'm', 'e', '-', 'n', '-', 'e', 'n', 'o', 'm', '-']",0.0
4212,"['-', 'e', 'o', 'o', '-', 'n', 'n', '-', 'm', 'e', 'e', '-', 'm']",24.0
4213,"['-', 'm', 'e', 'o', 'e', 'n', '-', 'm', 'e', '-', 'n', '-', 'o']",0.0
4214,"['e', 'n', 'o', '-', '-', 'o', 'm', 'm', 'n', '-', 'e', 'e', '-']",0.0
4215,"['e', 'm', 'm', 'e', 'n', '-', '-', 'o', '-', 'e', '-', 'o', 'n']",11.0
4216,"['e', '-', 'e', 'n', '-', '-', '-', 'o', 'o', 'm', 'n', 'e', 'm']",24.0
4217,"['o', 'e', 'm', 'e', '-', 'o', '-', '-', 'n', 'e', 'm', 'n', '-']",6.0
4218,"['e', 'm', '-', 'o', '-', 'm', 'e', 'o', 'n', '-', '-', 'e', 'n']",0.0
4219,"['e', 'n', 'o', '-', 'o', 'e', 'n', 'e', 'm', '-', 'm', '-', '-']",12.0
4220,"['e', 'n', 'm', 'o', 'n', 'e', '-', '-', 'm', '-', 'o', '-', 'e']",2.0
4221,"['e', 'o', 'n', '-', '-', '-', 'm', 'n', 'e', '-', 'm', 'o', 'e']",5.0
4222,"['n', 'e', 'o', 'o', '-', '-', '-', 'n', 'm', '-', 'e', 'm', 'e']",9.0
4223,"['o', 'n', 'e', '-', '-', 'e', 'm', 'n', 'm', '-', '-', 'e', 'o']",0.0
4224,"['-', 'n', '-', 'e', 'o', 'n', 'e', 'e', '-', 'm', 'o', '-', 'm']",14.0
4225,"['-', 'o', '-', 'n', 'n', 'o', 'e', 'e', 'e', '-', '-', 'm', 'm']",4.0
4226,"['m', 'e', 'n', 'e', '-', '-', 'm', '-', 'o', '-', 'e', 'n', 'o']",0.0
4227,"['o', 'm', '-', '-', '-', 'e', 'e', 'n', 'e', 'n', 'o', 'm', '-']",9.0
4228,"['m', 'e', '-', 'e', 'm', 'n', 'e', 'n', '-', '-', '-', 'o', 'o']",0.0
4229,"['e', '-', 'e', '-', 'n', '-', 'm', 'o', 'm', 'e', '-', 'o', 'n']",10.0
4230,"['m', 'e', '-', 'o', 'o', '-', 'm', '-', 'e', 'e', 'n', '-', 'n']",24.0
4231,"['e', 'e', 'o', 'e', 'n', '-', 'm', 'm', '-', 'o', '-', 'n', '-']",10.0
4232,"['e', 'm', 'e', '-', 'e', 'o', 'n', 'o', 'm', '-', '-', '-', 'n']",16.0
4233,"['o', '-', 'm', 'n', 'm', '-', 'e', 'n', '-', 'o', 'e', '-', 'e']",12.0
4234,"['e', 'm', 'o', 'o', '-', '-', '-', 'e', '-', 'e', 'n', 'n', 'm']",17.0
4235,"['-', 'n', 'm', 'e', '-', 'e', 'n', '-', 'e', 'o', 'o', 'm', '-']",0.0
4236,"['m', '-', 'o', '-', 'o', 'e', '-', 'm', 'e', 'n', '-', 'e', 'n']",2.0
4237,"['n', 'm', 'e', 'm', '-', '-', 'e', '-', '-', 'n', 'e', 'o', 'o']",4.0
4238,"['o', 'n', '-', 'm', '-', 'e', 'm', '-', 'e', 'n', '-', 'o', 'e']",6.0
4239,"['-', 'm', 'e', 'n', '-', 'm', '-', 'o', 'e', '-', 'n', 'o', 'e']",10.0
4240,"['n', 'o', 'm', 'e', '-', '-', '-', '-', 'e', 'n', 'e', 'o', 'm']",10.0
4241,"['o', '-', 'n', '-', 'e', 'm', 'o', '-', 'e', '-', 'm', 'n', 'e']",0.0
4242,"['e', 'o', 'n', '-', '-', 'e', 'm', '-', 'e', 'n', 'm', 'o', '-']",0.0
4243,"['-', 'n', 'e', 'e', 'n', '-', '-', 'e', '-', 'm', 'm', 'o', 'o']",0.0
4244,"['n', '-', 'm', 'm', 'e', '-', 'n', 'o', 'o', 'e', '-', 'e', '-']",18.0
4245,"['o', '-', 'm', 'n', 'e', '-', 'e', '-', 'm', '-', 'o', 'e', 'n']",0.0
4246,"['-', 'e', 'n', 'n', 'o', 'm', '-', '-', '-', 'e', 'e', 'o', 'm']",16.0
4247,"['e', '-', 'o', 'e', '-', 'n', '-', 'n', 'o', 'e', 'm', '-', 'm']",3.0
4248,"['-', 'n', 'o', '-', '-', 'n', '-', 'm', 'o', 'e', 'e', 'm', 'e']",4.0
4249,"['-', 'e', 'o', 'e', '-', 'o', 'e', 'n', '-', 'm', '-', 'm', 'n']",0.0
4250,"['-', '-', '-', 'e', 'e', 'm', '-', 'o', 'm', 'e', 'o', 'n', 'n']",0.0
4251,"['e', '-', 'e', 'n', 'o', 'm', 'e', 'o', 'n', 'm', '-', '-', '-']",25.0
4252,"['-', '-', 'o', 'e', 'o', 'e', 'n', 'n', '-', 'e', '-', 'm', 'm']",0.0
4253,"['n', 'e', 'e', 'm', 'm', '-', '-', '-', '-', 'o', 'n', 'o', 'e']",23.0
4254,"['n', 'o', 'm', 'm', 'e', '-', '-', 'o', '-', 'e', 'e', 'n', '-']",10.0
4255,"['m', '-', 'e', '-', 'e', 'n', 'o', 'm', 'e', 'o', '-', '-', 'n']",6.0
4256,"['-', '-', '-', 'e', 'm', 'e', 'n', 'e', 'o', 'm', 'n', '-', 'o']",0.0
4257,"['e', 'e', '-', 'o', 'n', '-', 'o', '-', '-', 'e', 'm', 'n', 'm']",18.0
4258,"['-', 'o', 'n', '-', 'e', 'm', '-', '-', 'm', 'n', 'e', 'e', 'o']",0.0
4259,"['m', 'm', '-', 'o', 'n', 'n', '-', 'e', 'e', 'o', 'e', '-', '-']",0.0
4260,"['n', '-', 'n', 'o', 'e', 'e', 'e', 'o', '-', '-', 'm', '-', 'm']",4.0
4261,"['m', 'n', 'e', '-', 'o', 'e', '-', '-', 'n', '-', 'o', 'e', 'm']",12.0
4262,"['n', '-', 'e', 'e', 'n', '-', 'm', 'm', '-', 'o', '-', 'e', 'o']",20.0
4263,"['n', '-', 'm', 'e', '-', '-', 'm', 'o', '-', 'e', 'e', 'n', 'o']",30.0
4264,"['-', 'e', 'n', 'n', '-', 'e', 'e', 'm', 'm', 'o', 'o', '-', '-']",10.0
4265,"['e', '-', 'e', 'o', '-', '-', '-', 'm', 'n', 'n', 'e', 'm', 'o']",6.0
4266,"['-', 'm', 'e', '-', 'm', '-', 'e', '-', 'o', 'e', 'n', 'o', 'n']",30.0
4267,"['e', 'm', 'm', 'e', '-', 'n', '-', 'o', '-', 'o', 'e', 'n', '-']",6.0
4268,"['o', '-', 'e', 'm', 'o', '-', '-', 'e', 'm', 'e', 'n', 'n', '-']",10.0
4269,"['m', 'o', 'e', 'e', '-', 'e', '-', 'n', 'm', '-', 'n', 'o', '-']",3.0
4270,"['-', 'm', 'e', '-', 'n', 'o', 'm', 'o', 'n', '-', '-', 'e', 'e']",0.0
4271,"['o', '-', 'm', '-', '-', 'e', 'o', 'n', 'e', 'e', 'n', '-', 'm']",15.0
4272,"['-', 'o', 'm', '-', 'n', 'n', '-', 'e', 'e', 'm', 'o', '-', 'e']",0.0
4273,"['n', 'e', 'o', 'o', 'n', 'm', '-', 'e', '-', '-', 'm', 'e', '-']",0.0
4274,"['e', 'e', 'm', '-', '-', '-', 'o', 'e', 'n', '-', 'm', 'o', 'n']",24.0
4275,"['n', 'e', 'e', '-', '-', 'o', '-', 'o', 'e', 'm', '-', 'n', 'm']",16.0
4276,"['m', '-', 'e', 'e', 'n', 'o', 'm', '-', '-', 'e', 'n', '-', 'o']",4.0
4277,"['n', 'm', 'm', 'n', '-', 'o', 'e', '-', '-', '-', 'e', 'e', 'o']",0.0
4278,"['-', '-', 'n', 'o', '-', 'e', 'm', 'e', 'n', 'o', '-', 'm', 'e']",0.0
4279,"['-', 'm', 'e', 'o', 'e', 'e', '-', 'm', '-', 'n', '-', 'o', 'n']",5.0
4280,"['e', 'n', 'e', 'n', 'm', '-', 'o', '-', 'e', '-', '-', 'o', 'm']",0.0
4281,"['m', 'o', 'n', 'n', 'm', 'e', '-', 'o', '-', '-', '-', 'e', 'e']",6.0
4282,"['n', 'e', 'm', 'e', 'o', 'e', '-', 'm', 'o', '-', '-', 'n', '-']",9.0
4283,"['e', 'n', 'm', '-', '-', 'e', '-', 'o', 'm', '-', 'o', 'e', 'n']",3.0
4284,"['n', '-', '-', 'n', '-', '-', 'e', 'o', 'm', 'e', 'o', 'm', 'e']",0.0
4285,"['o', 'o', 'm', 'n', 'e', '-', 'e', 'm', '-', 'n', '-', '-', 'e']",11.0
4286,"['m', 'o', '-', '-', '-', 'e', 'm', 'e', 'n', 'o', '-', 'e', 'n']",14.0
4287,"['n', 'o', 'e', '-', 'n', '-', 'e', '-', 'm', 'e', 'm', '-', 'o']",2.0
4288,"['o', '-', 'm', 'n', '-', 'e', '-', 'e', 'm', 'o', 'e', '-', 'n']",0.0
4289,"['-', 'o', '-', '-', 'm', 'n', 'e', 'm', '-', 'n', 'e', 'e', 'o']",22.0
4290,"['-', 'm', 'n', 'e', 'm', 'e', '-', 'e', 'o', '-', 'o', '-', 'n']",13.0
4291,"['o', 'e', '-', 'o', 'e', 'e', '-', 'm', 'n', '-', 'm', '-', 'n']",10.0
4292,"['o', 'o', 'm', 'e', '-', '-', '-', 'e', '-', 'm', 'n', 'e', 'n']",7.0
4293,"['n', '-', 'o', 'e', 'e', 'e', 'o', 'm', '-', '-', '-', 'm', 'n']",12.0
4294,"['n', 'm', 'm', '-', '-', 'n', '-', '-', 'o', 'e', 'e', 'e', 'o']",0.0
4295,"['m', '-', 'n', '-', 'o', 'e', 'n', '-', 'o', 'e', 'e', '-', 'm']",6.0
4296,"['e', '-', 'm', 'o', '-', '-', 'e', 'o', '-', 'e', 'n', 'm', 'n']",0.0
4297,"['o', 'm', 'e', '-', 'm', 'e', 'o', '-', 'n', 'n', '-', 'e', '-']",14.0
4298,"['e', 'n', '-', 'm', '-', 'o', 'm', 'n', 'e', 'o', 'e', '-', '-']",0.0
4299,"['n', '-', '-', 'e', 'n', 'm', 'o', 'e', 'm', 'o', '-', 'e', '-']",12.0
4300,"['e', '-', '-', 'n', '-', 'm', 'e', 'o', '-', 'm', 'n', 'o', 'e']",7.0
4301,"['n', 'n', 'o', 'e', '-', 'e', 'm', '-', '-', 'o', '-', 'e', 'm']",14.0
4302,"['-', 'e', 'n', 'm', 'n', 'o', '-', '-', 'm', 'e', 'o', '-', 'e']",18.0
4303,"['-', '-', 'n', 'e', 'n', 'o', 'm', '-', 'e', '-', 'm', 'o', 'e']",17.0
4304,"['n', '-', 'm', '-', 'm', 'e', 'e', 'o', 'e', '-', 'n', 'o', '-']",13.0
4305,"['-', '-', 'e', '-', 'm', 'o', 'o', 'n', 'm', 'e', 'n', 'e', '-']",0.0
4306,"['n', 'e', '-', '-', 'e', 'n', 'e', 'm', 'm', 'o', '-', 'o', '-']",0.0
4307,"['-', 'e', 'o', 'o', '-', 'e', 'm', '-', '-', 'm', 'n', 'e', 'n']",8.0
4308,"['n', 'm', 'o', 'e', 'e', '-', 'n', '-', 'm', '-', 'e', 'o', '-']",21.0
4309,"['e', '-', '-', 'm', 'o', 'n', 'n', 'm', 'e', '-', '-', 'o', 'e']",0.0
4310,"['n', 'o', 'e', 'm', 'o', '-', 'e', 'n', '-', 'e', '-', '-', 'm']",0.0
4311,"['-', 'n', 'o', 'm', '-', 'n', 'e', 'e', 'o', 'm', '-', '-', 'e']",32.0
4312,"['-', '-', '-', 'o', 'm', 'o', 'm', 'e', 'n', '-', 'e', 'e', 'n']",10.0
4313,"['n', 'e', '-', 'n', 'e', 'm', 'e', '-', 'm', 'o', 'o', '-', '-']",0.0
4314,"['e', 'e', 'o', 'n', '-', 'm', 'o', '-', 'm', 'e', '-', 'n', '-']",3.0
4315,"['e', 'm', '-', '-', 'e', 'o', 'o', '-', 'e', 'm', 'n', '-', 'n']",0.0
4316,"['e', 'o', 'e', '-', '-', 'o', 'm', 'e', 'n', 'n', '-', '-', 'm']",16.0
4317,"['-', 'e', 'o', 'n', 'e', '-', 'e', '-', 'o', '-', 'm', 'n', 'm']",17.0
4318,"['n', 'n', 'e', 'o', '-', 'e', 'e', '-', '-', 'm', 'm', '-', 'o']",0.0
4319,"['n', '-', 'n', 'e', 'e', 'o', '-', '-', 'o', 'e', 'm', '-', 'm']",0.0
4320,"['-', 'o', 'o', 'e', 'n', 'e', 'm', 'm', 'e', '-', 'n', '-', '-']",12.0
4321,"['e', 'e', 'o', '-', 'e', 'n', 'n', '-', 'm', 'm', '-', 'o', '-']",0.0
4322,"['m', 'n', 'm', 'o', 'n', '-', '-', '-', 'o', 'e', 'e', 'e', '-']",0.0
4323,"['-', 'e', 'o', '-', 'm', 'n', '-', 'e', 'n', 'm', '-', 'o', 'e']",0.0
4324,"['n', 'm', '-', '-', 'e', 'o', '-', 'e', 'o', 'e', 'n', '-', 'm']",0.0
4325,"['m', 'e', 'e', '-', 'o', 'n', 'm', '-', '-', 'n', '-', 'e', 'o']",4.0
4326,"['m', '-', 'e', '-', 'm', 'e', 'o', '-', 'n', 'o', 'n', 'e', '-']",0.0
4327,"['-', 'o', '-', '-', 'e', 'o', 'm', '-', 'e', 'n', 'n', 'm', 'e']",0.0
4328,"['-', 'm', '-', 'n', '-', 'e', 'e', '-', 'm', 'e', 'n', 'o', 'o']",18.0
4329,"['-', 'o', '-', 'e', '-', 'e', 'm', 'n', '-', 'm', 'e', 'n', 'o']",12.0
4330,"['o', 'n', '-', 'o', 'e', 'm', '-', 'e', 'n', '-', '-', 'e', 'm']",0.0
4331,"['m', 'e', 'e', '-', 'o', '-', 'm', '-', 'e', 'n', 'o', 'n', '-']",0.0
4332,"['m', 'o', '-', 'o', '-', '-', 'e', 'm', 'e', 'e', 'n', '-', 'n']",6.0
4333,"['-', '-', '-', 'o', 'o', 'n', '-', 'm', 'n', 'e', 'm', 'e', 'e']",0.0
4334,"['n', '-', '-', '-', 'm', 'm', 'e', 'o', 'e', 'e', 'o', '-', 'n']",11.0
4335,"['m', '-', 'n', 'o', 'n', 'o', 'e', '-', 'e', '-', 'e', '-', 'm']",16.0
4336,"['n', 'm', '-', 'e', '-', 'e', 'o', 'o', 'e', 'm', '-', '-', 'n']",10.0
4337,"['n', 'o', 'n', '-', 'e', 'o', '-', 'm', '-', 'e', 'e', '-', 'm']",24.0
4338,"['e', '-', 'm', 'n', 'e', '-', 'n', 'o', '-', 'o', '-', 'm', 'e']",0.0
4339,"['-', 'e', '-', '-', 'e', 'm', 'e', 'o', 'm', 'n', 'o', 'n', '-']",9.0
4340,"['e', 'n', '-', 'o', '-', 'e', 'm', 'n', 'e', '-', 'o', 'm', '-']",0.0
4341,"['-', 'n', '-', 'm', 'o', 'e', 'e', 'm', 'n', '-', 'o', 'e', '-']",17.0
4342,"['-', 'o', '-', 'n', 'm', 'o', 'n', 'e', 'e', 'm', 'e', '-', '-']",16.0
4343,"['o', '-', '-', 'm', 'e', 'n', 'm', 'n', 'o', 'e', '-', '-', 'e']",0.0
4344,"['m', 'm', '-', '-', 'o', '-', '-', 'e', 'o', 'e', 'n', 'e', 'n']",0.0
4345,"['m', '-', 'm', 'o', '-', 'o', '-', 'e', 'n', 'e', '-', 'n', 'e']",31.0
4346,"['-', '-', 'm', '-', 'e', 'n', '-', 'm', 'e', 'n', 'o', 'o', 'e']",8.0
4347,"['n', 'm', '-', '-', 'e', 'o', '-', 'e', 'm', 'e', '-', 'n', 'o']",0.0
4348,"['-', 'm', 'o', 'm', 'e', 'o', '-', '-', 'e', 'e', 'n', 'n', '-']",9.0
4349,"['e', '-', '-', 'o', '-', 'e', '-', 'n', 'n', 'm', 'o', 'm', 'e']",8.0
4350,"['-', 'n', 'e', 'o', 'm', 'e', 'n', 'm', '-', 'e', '-', '-', 'o']",0.0
4351,"['n', 'e', 'e', 'e', '-', '-', 'm', 'm', 'n', '-', '-', 'o', 'o']",21.0
4352,"['-', 'm', 'e', 'n', 'm', 'e', '-', 'n', 'o', 'e', '-', '-', 'o']",0.0
4353,"['-', 'e', 'e', 'm', 'e', 'o', 'n', '-', '-', 'n', 'o', '-', 'm']",0.0
4354,"['o', 'm', 'm', 'n', '-', 'o', '-', 'e', 'e', 'n', '-', '-', 'e']",38.0
4355,"['-', 'm', 'o', '-', 'e', 'e', 'n', 'n', '-', 'o', 'e', '-', 'm']",18.0
4356,"['e', 'o', 'e', 'n', 'o', '-', '-', '-', 'n', 'e', 'm', '-', 'm']",4.0
4357,"['m', 'n', 'e', 'o', '-', '-', 'e', 'm', 'e', '-', '-', 'o', 'n']",16.0
4358,"['-', 'e', 'e', 'n', 'e', '-', 'o', 'o', 'n', '-', 'm', 'm', '-']",10.0
4359,"['n', 'o', '-', 'n', 'm', '-', '-', 'm', 'e', 'o', 'e', 'e', '-']",0.0
4360,"['-', 'm', '-', 'e', 'n', 'm', 'o', 'e', 'e', '-', '-', 'n', 'o']",10.0
4361,"['e', 'o', 'm', 'n', 'm', 'o', 'e', 'n', '-', '-', '-', '-', 'e']",3.0
4362,"['o', 'n', '-', 'e', '-', 'o', 'm', 'm', '-', 'e', '-', 'e', 'n']",3.0
4363,"['-', 'm', '-', '-', 'n', 'e', '-', 'e', 'n', 'm', 'e', 'o', 'o']",16.0
4364,"['m', 'n', '-', '-', '-', '-', 'e', 'm', 'e', 'n', 'o', 'o', 'e']",11.0
4365,"['e', 'o', 'e', 'o', '-', 'n', 'm', '-', '-', '-', 'm', 'n', 'e']",9.0
4366,"['m', '-', 'n', '-', '-', 'o', 'e', 'n', 'e', 'o', 'm', '-', 'e']",6.0
4367,"['-', 'n', 'n', 'e', 'm', '-', 'm', '-', 'o', 'e', 'e', 'o', '-']",12.0
4368,"['n', 'n', 'e', '-', '-', 'o', '-', '-', 'm', 'e', 'o', 'm', 'e']",0.0
4369,"['-', '-', '-', 'n', 'e', 'o', 'm', 'e', 'o', 'm', 'e', 'n', '-']",17.0
4370,"['m', 'm', '-', 'e', 'o', 'n', 'e', 'e', 'n', '-', '-', 'o', '-']",11.0
4371,"['o', '-', 'e', 'm', '-', 'n', '-', 'n', '-', 'o', 'm', 'e', 'e']",3.0
4372,"['-', 'm', 'o', 'n', 'm', 'n', '-', 'e', 'o', 'e', '-', 'e', '-']",11.0
4373,"['-', '-', 'm', 'o', 'e', '-', 'n', 'e', 'n', 'o', '-', 'e', 'm']",0.0
4374,"['e', 'o', 'n', 'n', '-', '-', 'e', 'm', 'm', '-', 'o', 'e', '-']",0.0
4375,"['o', 'e', 'e', 'n', 'm', '-', 'e', 'n', '-', 'o', '-', '-', 'm']",0.0
4376,"['o', 'e', 'o', 'n', 'e', '-', '-', 'm', '-', 'n', '-', 'e', 'm']",36.0
4377,"['-', 'n', 'o', 'm', '-', '-', '-', 'e', 'm', 'e', 'n', 'o', 'e']",0.0
4378,"['e', 'o', '-', '-', '-', 'n', '-', 'm', 'e', 'm', 'o', 'e', 'n']",0.0
4379,"['e', 'm', 'e', 'n', 'o', 'm', 'o', 'e', '-', '-', '-', '-', 'n']",0.0
4380,"['e', '-', '-', '-', 'o', 'o', 'e', 'n', '-', 'n', 'm', 'm', 'e']",7.0
4381,"['n', 'o', '-', 'n', '-', '-', 'e', 'e', '-', 'm', 'o', 'e', 'm']",0.0
4382,"['-', '-', 'n', '-', 'e', 'o', 'm', 'n', 'e', 'e', 'm', 'o', '-']",12.0
4383,"['-', 'e', 'm', 'e', 'o', 'e', '-', '-', 'o', 'n', '-', 'n', 'm']",3.0
4384,"['n', '-', 'e', 'm', 'o', 'o', 'n', '-', 'e', '-', '-', 'e', 'm']",0.0
4385,"['n', '-', 'e', 'm', '-', '-', 'n', 'e', 'o', '-', 'o', 'm', 'e']",12.0
4386,"['-', 'e', '-', '-', 'n', 'm', '-', 'e', 'n', 'o', 'e', 'o', 'm']",8.0
4387,"['m', 'n', '-', 'n', 'm', 'o', 'e', 'e', '-', '-', '-', 'o', 'e']",8.0
4388,"['-', 'e', 'n', 'e', 'e', '-', 'o', 'm', '-', 'm', '-', 'o', 'n']",0.0
4389,"['o', 'm', '-', 'n', 'e', '-', 'o', '-', 'm', 'e', 'n', '-', 'e']",0.0
4390,"['n', '-', 'o', 'n', 'm', '-', 'm', '-', 'o', 'e', '-', 'e', 'e']",0.0
4391,"['n', 'm', 'e', 'o', 'o', '-', '-', 'm', 'e', '-', 'n', 'e', '-']",30.0
4392,"['m', 'o', '-', '-', 'n', '-', 'e', 'm', '-', 'e', 'o', 'e', 'n']",0.0
4393,"['m', 'm', '-', '-', 'o', 'n', 'e', 'e', '-', 'n', 'e', '-', 'o']",6.0
4394,"['-', 'e', '-', 'n', 'n', 'm', 'o', 'e', 'm', 'e', '-', 'o', '-']",12.0
4395,"['m', 'o', 'n', 'o', '-', 'e', 'e', '-', 'm', 'e', '-', 'n', '-']",0.0
4396,"['o', 'm', 'n', '-', 'n', 'e', 'e', 'o', '-', '-', '-', 'e', 'm']",21.0
4397,"['-', 'e', 'm', '-', 'e', 'n', '-', 'm', '-', 'n', 'e', 'o', 'o']",0.0
4398,"['m', 'n', 'o', '-', 'o', 'e', 'n', 'e', '-', '-', 'm', '-', 'e']",21.0
4399,"['-', 'm', 'e', 'm', '-', 'n', 'n', 'o', 'e', 'e', '-', '-', 'o']",0.0
4400,"['e', 'o', '-', '-', 'm', 'e', 'o', 'n', '-', '-', 'n', 'e', 'm']",6.0
4401,"['-', 'm', 'n', '-', '-', 'm', 'e', 'n', 'e', 'o', '-', 'o', 'e']",8.0
4402,"['o', '-', '-', 'e', 'n', 'm', 'n', '-', 'e', 'm', 'e', 'o', '-']",8.0
4403,"['m', '-', 'o', 'm', 'n', 'o', '-', 'e', 'e', 'e', '-', 'n', '-']",10.0
4404,"['-', '-', 'n', 'e', 'm', 'n', 'o', '-', '-', 'e', 'o', 'e', 'm']",7.0
4405,"['-', 'e', '-', 'e', '-', 'n', 'n', 'm', 'o', '-', 'e', 'm', 'o']",22.0
4406,"['m', 'o', '-', 'm', '-', 'o', 'n', 'n', 'e', '-', 'e', 'e', '-']",33.0
4407,"['n', 'e', '-', 'm', '-', 'o', 'o', 'e', 'm', '-', 'n', '-', 'e']",0.0
4408,"['-', 'n', 'm', '-', 'n', 'e', 'e', 'o', '-', 'm', 'e', '-', 'o']",0.0
4409,"['e', 'o', '-', 'n', '-', 'n', 'e', 'o', 'e', '-', 'm', 'm', '-']",0.0
4410,"['-', '-', 'o', 'n', 'o', 'm', 'e', '-', 'm', 'n', '-', 'e', 'e']",13.0
4411,"['m', '-', 'n', '-', 'n', 'e', 'e', 'm', 'o', '-', 'e', 'o', '-']",24.0
4412,"['-', 'e', '-', 'o', '-', 'o', 'n', '-', 'e', 'e', 'n', 'm', 'm']",20.0
4413,"['-', 'm', '-', '-', 'm', 'e', 'n', 'e', 'o', 'o', 'n', '-', 'e']",40.0
4414,"['e', 'e', '-', 'o', 'o', 'n', 'm', 'm', '-', 'e', '-', '-', 'n']",15.0
4415,"['-', 'n', 'm', 'o', 'e', 'm', 'e', '-', 'n', 'e', 'o', '-', '-']",0.0
4416,"['m', '-', 'o', 'n', '-', 'm', 'o', 'n', 'e', 'e', 'e', '-', '-']",8.0
4417,"['n', 'm', '-', '-', 'e', 'e', 'm', '-', 'o', 'o', 'n', 'e', '-']",20.0
4418,"['n', 'e', 'm', 'e', '-', '-', 'o', 'n', 'e', '-', 'm', 'o', '-']",30.0
4419,"['n', 'e', 'e', '-', 'e', 'o', 'n', '-', 'm', 'o', 'm', '-', '-']",0.0
4420,"['-', 'n', '-', 'o', '-', 'e', 'e', 'e', 'm', '-', 'n', 'm', 'o']",0.0
4421,"['m', '-', 'e', 'n', 'o', 'e', 'o', 'n', '-', 'm', '-', 'e', '-']",86.0
4422,"['n', '-', 'n', 'e', 'o', 'm', '-', 'e', '-', 'e', 'o', 'm', '-']",9.0
4423,"['-', 'e', 'n', 'o', 'n', '-', 'm', 'm', 'e', 'o', '-', 'e', '-']",13.0
4424,"['-', '-', 'o', 'o', 'n', '-', 'e', '-', 'm', 'e', 'm', 'e', 'n']",18.0
4425,"['-', 'm', '-', 'o', 'n', 'e', 'e', 'n', 'o', '-', 'm', 'e', '-']",0.0
4426,"['o', '-', '-', '-', 'o', 'm', 'n', 'm', 'e', 'e', 'e', '-', 'n']",23.0
4427,"['o', 'o', '-', 'e', 'n', 'm', '-', 'm', 'n', 'e', '-', 'e', '-']",0.0
4428,"['n', 'e', 'o', '-', 'e', 'o', 'e', '-', 'm', 'n', '-', 'm', '-']",0.0
4429,"['m', 'n', 'n', 'o', '-', '-', 'e', 'e', 'e', '-', 'o', '-', 'm']",16.0
4430,"['-', 'e', '-', 'm', 'o', 'n', 'e', 'o', 'm', 'n', '-', 'e', '-']",20.0
4431,"['n', 'm', 'e', 'e', 'n', 'o', '-', '-', 'm', '-', 'e', 'o', '-']",10.0
4432,"['o', '-', '-', 'e', '-', '-', 'e', 'e', 'o', 'n', 'n', 'm', 'm']",0.0
4433,"['o', 'm', 'n', 'e', '-', 'n', '-', 'e', '-', 'm', 'o', 'e', '-']",4.0
