,palavra,solucao
7334,"['e', 'n', '-', 'n', 'e', 'm', 'o', 'm', '-', 'e', 'o', '-', '-']",12.0
7335,"['n', 'o', 'm', 'n', 'o', 'e', 'm', 'e', '-', 'e', '-', '-', '-']",12.0
7336,"['e', 'n', 'o', 'e', '-', 'm', '-', 'n', 'o', 'e', '-', '-', 'm']",15.0
7337,"['n', 'e', 'o', '-', '-', 'o', '-', 'n', '-', 'e', 'e', 'm', 'm']",33.0
7338,"['-', '-', 'm', '-', 'e', 'n', 'o', 'n', 'e', 'm', '-', 'o', 'e']",0.0
7339,"['e', '-', '-', 'm', 'n', '-', 'm', 'n', 'o', 'o', 'e', '-', 'e']",20.0
7340,"['-', 'n', 'm', 'e', '-', '-', 'e', 'm', 'o', 'n', 'o', '-', 'e']",0.0
7341,"['-', '-', 'm', 'm', 'o', '-', 'e', 'e', 'n', 'e', 'o', '-', 'n']",12.0
7342,"['n', 'm', 'o', 'e', '-', '-', 'm', 'e', '-', 'n', '-', 'e', 'o']",23.0
7343,"['-', 'm', 'm', 'n', 'n', 'e', 'e', 'e', '-', '-', '-', 'o', 'o']",0.0
7344,"['o', 'm', 'n', 'e', '-', 'o', 'e', 'e', 'n', '-', '-', 'm', '-']",7.0
7345,"['-', 'n', 'n', 'm', 'e', '-', 'o', 'e', 'o', 'm', 'e', '-', '-']",9.0
7346,"['-', 'n', 'm', 'e', '-', 'e', 'o', 'm', 'n', '-', 'e', '-', 'o']",0.0
7347,"['-', '-', '-', '-', 'n', 'e', 'e', 'o', 'e', 'm', 'o', 'm', 'n']",14.0
7348,"['m', '-', '-', '-', 'e', 'm', 'e', 'n', 'o', '-', 'n', 'o', 'e']",8.0
7349,"['m', 'e', 'm', 'o', '-', '-', 'n', 'o', 'n', 'e', 'e', '-', '-']",24.0
7350,"['-', 'n', '-', 'e', 'm', 'e', 'o', 'n', 'e', 'm', '-', 'o', '-']",0.0
7351,"['-', 'n', '-', 'm', 'n', '-', 'e', 'm', '-', 'o', 'e', 'o', 'e']",9.0
7352,"['o', 'e', 'e', 'e', 'n', 'o', 'm', 'm', '-', '-', '-', 'n', '-']",5.0
7353,"['-', 'n', 'o', 'm', '-', 'n', 'o', 'e', 'm', 'e', 'e', '-', '-']",2.0
7354,"['n', 'e', 'e', '-', 'm', 'o', '-', '-', 'o', 'e', 'm', '-', 'n']",14.0
7355,"['o', '-', '-', 'e', 'o', 'm', 'e', 'm', '-', 'n', 'n', 'e', '-']",19.0
7356,"['m', 'e', 'n', 'o', '-', 'm', 'e', 'n', 'o', '-', '-', '-', 'e']",15.0
7357,"['e', '-', 'o', '-', 'n', 'm', 'n', 'e', 'o', 'm', 'e', '-', '-']",6.0
7358,"['e', '-', 'e', 'o', 'm', 'n', '-', '-', 'o', 'm', '-', 'n', 'e']",18.0
7359,"['e', 'e', 'e', '-', 'm', 'n', 'n', '-', 'o', 'm', 'o', '-', '-']",0.0
7360,"['-', 'o', 'e', '-', '-', '-', 'n', 'm', 'm', 'e', 'o', 'e', 'n']",0.0
7361,"['e', 'n', 'm', '-', 'n', '-', 'e', 'e', '-', '-', 'o', 'o', 'm']",16.0
7362,"['m', 'o', '-', '-', 'm', 'e', '-', 'e', 'e', 'o', 'n', 'n', '-']",16.0
7363,"['-', 'n', 'm', 'm', '-', 'e', '-', '-', 'o', 'n', 'e', 'e', 'o']",12.0
7364,"['-', '-', 'm', '-', 'n', '-', 'o', 'e', 'e', 'o', 'e', 'm', 'n']",30.0
7365,"['-', 'm', 'o', 'n', 'e', '-', 'e', '-', 'n', 'o', 'm', 'e', '-']",0.0
7366,"['e', 'n', '-', 'm', '-', 'o', 'n', 'e', '-', 'e', 'o', '-', 'm']",0.0
7367,"['-', '-', 'o', 'm', '-', 'o', 'e', '-', 'n', 'm', 'e', 'n', 'e']",10.0
7368,"['-', '-', 'e', '-', 'o', '-', 'n', 'm', 'e', 'm', 'o', 'n', 'e']",0.0
7369,"['-', 'n', 'e', 'm', 'e', '-', 'o', 'o', 'e', '-', 'n', '-', 'm']",0.0
7370,"['-', '-', 'e', 'm', 'o', 'n', '-', 'm', 'e', 'n', '-', 'o', 'e']",0.0
7371,"['-', '-', 'm', 'm', 'o', '-', 'e', 'e', 'o', 'e', '-', 'n', 'n']",0.0
7372,"['m', 'o', 'e', 'm', 'o', '-', 'n', '-', 'n', 'e', '-', '-', 'e']",8.0
7373,"['n', 'e', 'm', 'e', 'n', 'o', 'e', '-', '-', '-', 'o', 'm', '-']",96.0
7374,"['e', 'n', 'o', '-', 'm', 'e', 'n', 'e', 'o', '-', 'm', '-', '-']",16.0
7375,"['e', 'e', '-', 'm', '-', '-', '-', 'o', 'm', 'o', 'n', 'n', 'e']",12.0
7376,"['-', 'o', '-', 'e', 'n', '-', 'n', '-', 'o', 'm', 'e', 'm', 'e']",0.0
7377,"['e', '-', 'o', 'o', 'e', 'm', 'm', '-', 'e', 'n', 'n', '-', '-']",0.0
7378,"['m', '-', 'e', 'o', '-', 'n', 'e', 'n', '-', '-', 'o', 'e', 'm']",12.0
7379,"['-', 'm', 'e', 'm', '-', 'o', 'e', 'n', 'n', '-', 'e', '-', 'o']",4.0
7380,"['e', '-', '-', '-', 'n', 'o', 'm', 'o', '-', 'e', 'n', 'm', 'e']",0.0
7381,"['e', '-', 'n', 'e', 'e', 'm', '-', 'o', 'o', '-', '-', 'n', 'm']",24.0
7382,"['m', 'e', 'o', 'n', 'e', 'm', '-', '-', 'n', '-', 'o', 'e', '-']",7.0
7383,"['-', 'o', 'o', '-', 'm', 'e', 'e', 'n', 'n', 'm', '-', 'e', '-']",0.0
7384,"['e', 'o', 'e', 'm', 'n', '-', 'e', 'o', '-', '-', 'n', 'm', '-']",14.0
7385,"['e', '-', 'o', '-', 'm', 'o', 'n', 'e', 'n', '-', 'e', 'm', '-']",9.0
7386,"['-', '-', 'o', 'e', 'e', 'n', 'n', 'm', 'o', 'm', '-', '-', 'e']",40.0
7387,"['m', 'o', 'n', 'n', 'o', 'm', '-', '-', 'e', '-', 'e', 'e', '-']",0.0
7388,"['o', '-', 'o', 'e', '-', 'n', '-', 'e', '-', 'e', 'n', 'm', 'm']",21.0
7389,"['e', 'm', 'o', 'm', 'n', '-', 'o', 'e', '-', '-', 'n', 'e', '-']",15.0
7390,"['m', '-', '-', '-', 'n', 'n', 'e', 'o', '-', 'e', 'o', 'e', 'm']",5.0
7391,"['-', 'm', 'o', 'e', '-', 'm', 'n', 'e', '-', 'o', '-', 'n', 'e']",0.0
7392,"['-', 'm', '-', 'e', 'n', 'e', '-', 'n', 'm', '-', 'o', 'o', 'e']",0.0
7393,"['o', 'n', '-', 'm', '-', 'e', '-', '-', 'e', 'e', 'n', 'o', 'm']",0.0
7394,"['n', 'e', 'n', 'm', '-', 'o', '-', '-', 'm', 'e', 'e', '-', 'o']",9.0
7395,"['e', 'n', '-', '-', 'm', 'e', 'o', '-', 'o', 'm', 'e', 'n', '-']",0.0
7396,"['-', 'm', '-', 'n', '-', 'e', '-', 'm', 'o', 'o', 'n', 'e', 'e']",8.0
7397,"['n', '-', 'e', 'o', '-', 'm', '-', '-', 'o', 'n', 'e', 'm', 'e']",8.0
7398,"['e', 'o', 'e', '-', '-', 'm', '-', '-', 'n', 'm', 'o', 'e', 'n']",0.0
7399,"['-', 'e', '-', 'o', 'n', '-', 'o', 'm', 'm', 'n', 'e', 'e', '-']",0.0
7400,"['-', 'e', 'm', 'n', 'e', 'm', '-', 'n', 'o', '-', '-', 'o', 'e']",8.0
7401,"['n', 'o', '-', 'e', 'm', '-', 'o', 'm', 'e', '-', 'n', 'e', '-']",14.0
7402,"['e', 'o', 'o', '-', '-', 'n', 'm', 'n', 'e', '-', 'e', 'm', '-']",0.0
7403,"['-', 'm', 'm', '-', 'n', 'e', 'n', '-', 'e', 'o', 'o', '-', 'e']",14.0
7404,"['o', 'e', 'e', '-', '-', '-', 'o', 'e', 'm', 'n', '-', 'n', 'm']",3.0
7405,"['e', 'e', '-', 'm', 'm', '-', 'o', '-', '-', 'n', 'o', 'e', 'n']",12.0
7406,"['e', '-', 'n', 'o', 'm', 'e', 'n', 'm', 'e', '-', '-', '-', 'o']",0.0
7407,"['o', 'n', 'e', 'e', 'e', '-', '-', 'm', '-', 'm', 'o', 'n', '-']",13.0
7408,"['m', '-', 'e', 'o', 'e', '-', '-', 'n', 'n', '-', 'o', 'e', 'm']",16.0
7409,"['-', 'e', 'm', '-', 'e', 'o', 'n', '-', 'e', '-', 'm', 'n', 'o']",0.0
7410,"['m', 'n', 'e', '-', 'o', 'e', '-', 'e', 'm', 'o', '-', '-', 'n']",0.0
7411,"['-', 'e', 'm', 'm', '-', 'n', 'o', '-', 'n', 'e', '-', 'e', 'o']",8.0
7412,"['-', 'e', 'n', 'e', 'm', '-', 'e', 'n', 'm', 'o', '-', 'o', '-']",0.0
7413,"['-', 'e', 'e', 'o', 'e', 'o', 'm', 'n', 'n', '-', 'm', '-', '-']",14.0
7414,"['n', 'e', 'o', '-', '-', 'm', 'm', '-', 'n', 'e', '-', 'o', 'e']",0.0
7415,"['m', '-', 'n', 'e', 'n', 'm', '-', '-', 'o', '-', 'o', 'e', 'e']",13.0
7416,"['-', 'n', '-', 'm', 'o', 'n', 'e', 'e', '-', 'o', 'm', 'e', '-']",9.0
7417,"['-', 'n', 'e', '-', 'm', 'e', 'm', '-', 'o', '-', 'e', 'o', 'n']",20.0
7418,"['-', 'o', 'e', '-', 'e', 'n', 'e', 'n', 'o', '-', 'm', '-', 'm']",11.0
7419,"['e', 'o', '-', 'o', '-', '-', 'n', 'm', '-', 'm', 'n', 'e', 'e']",6.0
7420,"['-', 'e', 'e', 'o', '-', 'n', 'm', '-', 'n', 'e', 'o', '-', 'm']",8.0
7421,"['e', 'n', 'm', 'o', 'e', '-', 'o', 'm', '-', '-', '-', 'n', 'e']",2.0
7422,"['-', 'e', '-', 'e', 'n', 'e', 'n', 'm', '-', 'o', '-', 'm', 'o']",9.0
7423,"['-', 'e', 'm', 'o', 'o', 'e', 'n', 'n', '-', '-', 'm', 'e', '-']",12.0
7424,"['e', 'm', 'e', 'o', 'n', 'n', 'o', 'm', 'e', '-', '-', '-', '-']",6.0
7425,"['m', 'o', '-', '-', 'e', 'n', 'o', '-', 'e', 'm', '-', 'n', 'e']",0.0
7426,"['-', '-', 'e', 'o', 'n', 'e', 'e', 'm', '-', 'n', 'm', 'o', '-']",7.0
7427,"['e', '-', 'n', 'o', 'n', 'm', 'o', 'e', '-', '-', '-', 'm', 'e']",0.0
7428,"['n', 'm', 'e', 'o', 'm', '-', 'e', 'o', '-', '-', 'e', '-', 'n']",8.0
7429,"['e', 'm', '-', 'e', '-', '-', 'n', 'm', 'e', '-', 'o', 'n', 'o']",0.0
7430,"['-', 'm', '-', 'n', 'e', '-', 'e', 'm', 'e', 'o', 'o', 'n', '-']",6.0
7431,"['e', 'o', '-', 'o', '-', 'e', 'm', 'n', 'm', '-', '-', 'n', 'e']",8.0
7432,"['e', 'n', 'e', 'o', '-', 'n', '-', 'm', '-', '-', 'm', 'e', 'o']",0.0
7433,"['o', '-', '-', 'm', 'e', 'o', 'e', '-', 'n', '-', 'n', 'm', 'e']",13.0
7434,"['o', '-', 'm', '-', 'n', '-', 'e', 'n', 'o', '-', 'e', 'e', 'm']",0.0
7435,"['m', 'e', 'o', 'e', '-', 'n', 'n', '-', '-', 'o', 'e', 'm', '-']",16.0
7436,"['m', 'o', 'n', 'n', '-', 'e', 'm', '-', '-', '-', 'o', 'e', 'e']",0.0
7437,"['o', 'e', 'e', 'o', 'n', 'e', '-', 'n', 'm', '-', '-', '-', 'm']",12.0
7438,"['-', 'n', '-', 'e', 'n', 'e', 'e', 'o', 'm', '-', 'o', 'm', '-']",8.0
7439,"['o', '-', '-', 'n', 'e', 'm', '-', 'e', 'n', 'o', 'e', 'm', '-']",0.0
7440,"['m', 'e', 'o', 'o', 'm', '-', 'e', '-', 'n', '-', 'n', '-', 'e']",5.0
7441,"['o', '-', '-', 'n', 'e', 'm', 'n', 'o', '-', '-', 'm', 'e', 'e']",15.0
7442,"['m', '-', '-', '-', 'n', 'o', 'o', 'm', 'e', 'n', 'e', 'e', '-']",0.0
7443,"['m', 'e', 'n', '-', '-', 'o', 'e', '-', '-', 'e', 'o', 'm', 'n']",18.0
7444,"['o', 'e', 'm', 'n', 'e', 'm', 'e', 'o', '-', '-', '-', 'n', '-']",16.0
7445,"['-', '-', 'e', '-', 'm', 'm', 'e', 'n', '-', 'e', 'o', 'n', 'o']",6.0
7446,"['m', 'e', 'e', 'n', 'o', '-', 'm', '-', 'n', 'o', 'e', '-', '-']",0.0
7447,"['-', 'm', 'n', 'e', 'o', '-', '-', 'o', '-', 'n', 'e', 'm', 'e']",0.0
7448,"['-', 'n', 'e', '-', 'n', 'm', 'o', '-', 'e', 'e', '-', 'o', 'm']",0.0
7449,"['-', '-', 'e', 'm', '-', 'e', 'n', 'n', 'o', 'o', 'm', '-', 'e']",14.0
7450,"['-', '-', '-', 'e', 'n', 'n', '-', 'e', 'm', 'o', 'e', 'm', 'o']",6.0
7451,"['n', 'o', 'm', 'e', '-', '-', '-', '-', 'm', 'o', 'n', 'e', 'e']",13.0
7452,"['o', 'n', 'e', 'o', '-', 'e', '-', '-', '-', 'm', 'e', 'n', 'm']",0.0
7453,"['-', 'e', 'm', '-', 'e', 'o', '-', 'n', 'n', 'o', '-', 'm', 'e']",15.0
7454,"['n', '-', '-', 'n', 'o', 'm', '-', '-', 'm', 'e', 'o', 'e', 'e']",0.0
7455,"['-', 'm', 'e', '-', 'n', '-', 'e', 'm', 'o', 'n', 'o', '-', 'e']",16.0
7456,"['m', '-', 'o', 'n', '-', 'e', 'm', '-', 'e', 'n', 'o', '-', 'e']",8.0
7457,"['-', 'o', 'e', '-', '-', 'm', 'e', 'o', 'n', 'm', '-', 'n', 'e']",32.0
7458,"['n', '-', '-', 'o', 'm', '-', 'o', 'e', 'e', 'm', '-', 'e', 'n']",24.0
7459,"['-', 'e', 'e', 'm', 'e', '-', 'n', '-', 'n', 'o', '-', 'm', 'o']",9.0
7460,"['-', 'o', 'n', 'm', 'o', 'e', 'e', '-', 'm', '-', 'e', '-', 'n']",0.0
7461,"['-', 'n', '-', '-', 'o', 'm', 'e', 'n', 'm', 'e', 'o', '-', 'e']",22.0
7462,"['m', 'm', '-', '-', 'e', 'e', 'e', 'o', 'n', '-', '-', 'o', 'n']",4.0
7463,"['-', 'm', 'n', 'n', 'e', 'm', 'e', '-', 'o', 'o', 'e', '-', '-']",15.0
7464,"['m', 'o', 'o', 'e', 'e', 'e', '-', 'n', 'n', '-', '-', '-', 'm']",14.0
7465,"['e', 'e', '-', 'm', '-', 'n', 'e', '-', 'm', '-', 'o', 'n', 'o']",12.0
7466,"['-', 'm', 'm', 'o', '-', 'e', 'e', 'o', '-', 'n', 'e', '-', 'n']",22.0
7467,"['m', 'n', 'e', 'o', '-', '-', 'm', 'e', 'n', 'o', 'e', '-', '-']",10.0
7468,"['-', '-', 'e', '-', 'n', 'e', 'e', 'o', 'o', 'm', 'n', '-', 'm']",15.0
7469,"['e', 'e', 'm', 'n', 'm', 'e', '-', '-', '-', 'n', 'o', '-', 'o']",7.0
7470,"['m', 'n', 'n', 'e', 'e', '-', 'e', 'm', 'o', '-', '-', '-', 'o']",5.0
7471,"['n', 'e', '-', '-', 'n', '-', 'e', '-', 'm', 'o', 'o', 'e', 'm']",12.0
7472,"['e', 'n', 'm', 'm', 'o', '-', 'e', 'n', '-', 'e', 'o', '-', '-']",0.0
7473,"['-', '-', 'm', 'n', 'n', 'e', 'm', 'e', '-', 'e', '-', 'o', 'o']",7.0
7474,"['-', 'm', '-', 'n', '-', 'e', 'n', 'e', 'o', 'o', 'e', '-', 'm']",32.0
7475,"['-', 'o', '-', 'e', 'n', 'm', '-', 'e', 'e', '-', 'o', 'n', 'm']",0.0
7476,"['n', '-', 'o', 'o', 'm', '-', 'e', '-', '-', 'n', 'e', 'm', 'e']",16.0
7477,"['e', 'm', 'o', 'o', 'n', '-', 'm', 'e', 'e', '-', '-', '-', 'n']",1.0
7478,"['n', '-', 'e', 'o', '-', 'm', 'n', 'e', 'o', 'e', 'm', '-', '-']",15.0
7479,"['-', '-', '-', 'e', 'm', 'm', 'n', 'e', 'n', '-', 'e', 'o', 'o']",10.0
7480,"['n', 'o', 'm', 'm', '-', '-', 'e', 'e', '-', 'e', 'o', 'n', '-']",0.0
7481,"['-', 'o', '-', 'm', 'n', 'e', '-', 'm', 'e', 'n', '-', 'o', 'e']",0.0
7482,"['-', '-', '-', 'n', 'n', 'o', 'e', 'o', 'm', 'm', 'e', 'e', '-']",38.0
7483,"['n', 'n', 'o', 'm', '-', '-', 'e', 'm', 'e', '-', 'e', 'o', '-']",0.0
7484,"['m', 'n', 'o', '-', 'e', '-', 'm', 'e', 'o', '-', 'n', 'e', '-']",27.0
7485,"['e', 'm', 'e', 'n', '-', 'o', '-', '-', 'n', 'm', 'e', '-', 'o']",6.0
7486,"['-', '-', 'e', 'e', 'e', 'n', 'm', 'o', 'o', '-', '-', 'm', 'n']",60.0
7487,"['o', '-', 'e', 'n', '-', '-', 'm', '-', 'n', 'm', 'o', 'e', 'e']",28.0
7488,"['e', 'm', '-', 'n', 'o', '-', 'e', 'm', '-', 'n', 'o', 'e', '-']",23.0
7489,"['o', 'm', 'o', '-', '-', '-', 'e', 'e', '-', 'm', 'e', 'n', 'n']",8.0
7490,"['-', 'e', 'n', 'n', 'm', 'e', 'm', '-', '-', 'e', 'o', 'o', '-']",4.0
7491,"['n', '-', 'm', '-', 'e', 'n', 'o', 'e', '-', 'm', 'e', '-', 'o']",13.0
7492,"['e', 'm', 'n', 'm', '-', 'e', '-', 'o', 'e', 'o', 'n', '-', '-']",0.0
7493,"['m', 'e', 'n', '-', 'e', '-', '-', 'e', 'o', 'o', '-', 'm', 'n']",18.0
7494,"['-', '-', 'n', 'e', 'e', 'o', '-', 'm', '-', 'o', 'e', 'm', 'n']",13.0
7495,"['m', 'm', 'n', '-', '-', 'n', 'e', 'e', 'o', '-', 'e', 'o', '-']",9.0
7496,"['n', '-', 'o', 'e', '-', '-', 'n', '-', 'o', 'e', 'e', 'm', 'm']",8.0
7497,"['n', '-', '-', 'e', 'o', '-', 'e', 'm', '-', 'n', 'm', 'e', 'o']",24.0
7498,"['e', '-', 'm', 'o', '-', 'n', '-', 'n', 'e', '-', 'o', 'e', 'm']",3.0
7499,"['n', 'e', '-', '-', 'm', 'o', 'm', 'e', '-', 'o', 'e', '-', 'n']",10.0
7500,"['e', '-', 'm', 'e', 'o', '-', 'n', '-', 'o', 'm', '-', 'e', 'n']",0.0
7501,"['-', '-', '-', 'n', 'm', 'e', '-', 'o', 'm', 'e', 'e', 'n', 'o']",0.0
7502,"['o', 'm', 'o', 'e', 'm', '-', '-', '-', '-', 'n', 'n', 'e', 'e']",8.0
7503,"['n', '-', 'e', '-', 'm', 'o', '-', 'e', 'e', 'o', 'n', '-', 'm']",5.0
7504,"['m', 'o', '-', 'e', 'o', 'e', 'n', 'e', 'n', '-', 'm', '-', '-']",12.0
7505,"['o', 'e', 'o', '-', 'm', 'e', 'n', 'n', '-', '-', 'e', '-', 'm']",29.0
7506,"['n', 'm', 'n', 'o', 'e', 'e', '-', '-', '-', 'e', 'o', '-', 'm']",6.0
7507,"['o', 'n', 'e', 'o', '-', 'e', 'm', 'm', '-', '-', 'n', 'e', '-']",0.0
7508,"['-', 'e', '-', 'o', 'o', '-', 'm', 'e', 'e', '-', 'n', 'n', 'm']",22.0
7509,"['-', '-', 'e', 'o', 'e', 'e', 'm', '-', 'n', '-', 'm', 'n', 'o']",18.0
7510,"['-', 'e', '-', 'n', 'm', 'o', 'e', 'e', 'm', '-', 'o', '-', 'n']",0.0
7511,"['n', 'm', 'm', 'e', 'e', '-', 'o', '-', '-', '-', 'e', 'n', 'o']",14.0
7512,"['n', '-', 'm', '-', 'n', 'o', 'e', 'm', 'e', '-', 'e', 'o', '-']",6.0
7513,"['e', 'm', '-', 'n', 'e', '-', '-', 'm', 'e', '-', 'o', 'n', 'o']",0.0
7514,"['o', 'm', '-', '-', 'e', 'e', 'e', 'n', 'n', 'm', 'o', '-', '-']",2.0
7515,"['m', 'o', '-', '-', 'n', 'o', '-', '-', 'n', 'e', 'e', 'e', 'm']",0.0
7516,"['n', '-', '-', '-', 'e', 'n', 'm', 'e', 'e', 'm', '-', 'o', 'o']",0.0
7517,"['-', 'n', 'e', 'o', 'm', 'n', 'o', 'm', 'e', '-', '-', 'e', '-']",11.0
7518,"['o', '-', 'e', 'e', '-', 'm', 'm', 'o', '-', 'e', '-', 'n', 'n']",4.0
7519,"['m', 'e', '-', 'm', 'o', 'n', '-', 'n', '-', 'e', '-', 'o', 'e']",8.0
7520,"['-', 'n', 'm', '-', 'e', 'n', 'e', 'm', 'o', 'e', '-', 'o', '-']",3.0
7521,"['n', 'm', '-', 'e', '-', 'm', 'e', '-', 'o', 'o', 'e', 'n', '-']",14.0
7522,"['e', 'n', 'n', '-', '-', 'o', 'o', 'e', '-', '-', 'm', 'm', 'e']",72.0
7523,"['n', '-', 'm', '-', 'e', 'm', 'o', 'e', '-', 'n', 'o', '-', 'e']",15.0
7524,"['-', '-', 'e', 'n', 'e', 'e', 'm', 'o', '-', 'n', 'm', '-', 'o']",30.0
7525,"['e', 'o', 'o', '-', 'n', 'e', '-', 'm', '-', 'm', 'n', 'e', '-']",3.0
7526,"['o', 'm', 'e', '-', '-', 'e', 'o', 'n', 'e', '-', 'n', 'm', '-']",19.0
7527,"['e', 'n', 'n', 'o', '-', 'e', 'm', '-', '-', '-', 'm', 'e', 'o']",9.0
7528,"['-', 'n', '-', 'e', '-', '-', 'o', 'e', 'm', 'n', 'm', 'e', 'o']",4.0
7529,"['e', '-', 'm', 'e', 'o', 'e', 'o', 'n', 'm', 'n', '-', '-', '-']",13.0
7530,"['m', 'n', 'o', '-', 'n', 'o', '-', '-', 'e', 'm', '-', 'e', 'e']",0.0
7531,"['-', '-', 'e', '-', 'm', 'n', 'e', 'o', 'n', '-', 'o', 'm', 'e']",12.0
7532,"['m', 'e', 'm', '-', 'o', 'o', '-', 'e', '-', 'e', '-', 'n', 'n']",12.0
7533,"['-', 'n', 'e', 'e', 'e', 'o', 'm', 'o', 'm', '-', '-', 'n', '-']",26.0
7534,"['e', 'o', '-', 'm', 'm', 'e', 'o', '-', 'e', 'n', '-', '-', 'n']",0.0
7535,"['-', '-', 'o', '-', 'n', 'e', 'e', 'n', 'o', '-', 'm', 'm', 'e']",13.0
7536,"['m', '-', 'o', 'm', 'e', '-', 'e', 'e', 'o', 'n', 'n', '-', '-']",18.0
7537,"['e', 'm', 'o', 'm', 'n', '-', 'e', '-', '-', '-', 'e', 'o', 'n']",12.0
7538,"['-', '-', 'e', 'o', 'o', 'n', 'm', '-', 'e', 'e', 'm', 'n', '-']",16.0
7539,"['o', 'o', 'e', 'n', '-', 'm', '-', 'e', 'n', '-', 'm', '-', 'e']",0.0
7540,"['n', 'o', 'e', '-', '-', 'e', 'n', '-', 'e', 'o', 'm', '-', 'm']",12.0
7541,"['n', 'm', 'e', '-', '-', 'e', '-', 'e', 'n', '-', 'o', 'm', 'o']",3.0
7542,"['n', '-', '-', 'm', 'n', 'e', 'o', 'm', '-', 'o', 'e', 'e', '-']",23.0
7543,"['m', '-', 'm', 'e', '-', '-', 'e', '-', 'n', 'o', 'n', 'e', 'o']",0.0
7544,"['n', 'm', '-', 'o', '-', 'o', 'm', 'e', '-', 'e', 'n', 'e', '-']",8.0
7545,"['e', 'n', 'm', 'e', '-', '-', 'o', 'n', 'o', '-', 'm', '-', 'e']",0.0
7546,"['e', '-', 'o', 'm', '-', 'o', '-', 'e', 'n', '-', 'e', 'm', 'n']",11.0
7547,"['m', '-', 'e', 'o', 'e', 'n', 'm', '-', '-', 'o', '-', 'e', 'n']",17.0
7548,"['-', 'e', 'm', 'm', 'o', '-', '-', 'n', 'n', 'e', 'o', '-', 'e']",9.0
7549,"['n', 'e', 'n', '-', 'e', 'e', 'm', '-', '-', 'o', '-', 'o', 'm']",8.0
7550,"['e', '-', '-', 'n', '-', 'e', 'm', 'n', 'e', '-', 'm', 'o', 'o']",5.0
7551,"['o', 'n', '-', 'e', 'm', 'e', 'o', '-', 'e', '-', 'n', 'm', '-']",0.0
7552,"['e', 'e', 'm', '-', 'n', 'e', 'o', '-', 'm', 'o', '-', '-', 'n']",6.0
7553,"['-', '-', '-', 'e', 'n', 'o', 'm', 'e', 'm', 'e', '-', 'o', 'n']",8.0
7554,"['m', 'n', 'n', 'm', '-', '-', 'e', 'e', '-', 'o', 'e', 'o', '-']",4.0
7555,"['-', 'n', 'n', 'o', 'o', 'e', 'e', '-', 'e', '-', 'm', 'm', '-']",33.0
7556,"['m', 'o', '-', 'n', 'o', 'e', '-', '-', 'e', 'm', '-', 'n', 'e']",12.0
7557,"['-', 'n', 'o', 'm', 'e', '-', 'm', '-', 'e', 'o', '-', 'e', 'n']",0.0
7558,"['e', '-', '-', 'm', 'n', 'o', 'm', 'n', 'e', '-', 'e', 'o', '-']",0.0
7559,"['e', 'n', 'm', 'o', '-', 'e', 'e', 'o', 'm', '-', '-', 'n', '-']",16.0
7560,"['n', 'n', '-', 'e', 'm', 'o', '-', '-', 'e', 'm', '-', 'e', 'o']",0.0
7561,"['o', '-', 'o', 'e', 'm', 'n', '-', 'm', '-', '-', 'e', 'e', 'n']",14.0
7562,"['m', 'o', '-', 'o', 'e', '-', 'n', 'n', 'e', 'e', '-', '-', 'm']",19.0
7563,"['o', 'm', 'm', 'n', 'o', '-', '-', '-', 'e', 'e', 'e', 'n', '-']",22.0
7564,"['o', 'e', 'n', 'e', 'o', 'e', 'm', 'm', '-', '-', '-', '-', 'n']",10.0
7565,"['e', 'o', 'm', 'e', 'n', 'e', '-', '-', 'm', '-', 'n', 'o', '-']",14.0
7566,"['m', 'm', '-', 'e', 'n', 'o', '-', 'n', 'o', 'e', 'e', '-', '-']",0.0
7567,"['m', 'e', 'e', '-', 'n', 'o', 'o', '-', 'm', '-', 'e', '-', 'n']",6.0
7568,"['-', 'n', '-', '-', 'm', 'e', 'o', 'o', 'e', 'e', '-', 'm', 'n']",17.0
7569,"['-', 'o', 'o', 'n', 'm', '-', 'e', '-', 'e', 'm', 'e', '-', 'n']",48.0
7570,"['e', 'o', 'm', '-', 'n', 'o', 'm', 'e', 'e', '-', '-', '-', 'n']",4.0
7571,"['m', '-', 'o', 'e', 'm', '-', 'o', '-', '-', 'e', 'n', 'e', 'n']",6.0
7572,"['o', 'e', '-', '-', 'm', 'n', 'o', 'e', 'm', 'n', '-', 'e', '-']",0.0
7573,"['e', '-', '-', 'e', '-', '-', 'm', 'o', 'n', 'e', 'm', 'o', 'n']",18.0
7574,"['o', '-', 'e', '-', 'm', 'e', 'n', 'm', 'e', '-', 'o', '-', 'n']",20.0
7575,"['o', 'n', '-', '-', 'n', 'm', 'm', '-', '-', 'e', 'o', 'e', 'e']",6.0
7576,"['o', 'm', '-', 'n', 'n', '-', 'e', 'o', 'm', '-', 'e', 'e', '-']",4.0
7577,"['n', 'o', 'e', 'o', 'e', '-', '-', '-', '-', 'm', 'e', 'n', 'm']",9.0
7578,"['m', '-', 'o', '-', 'e', 'm', '-', '-', 'n', 'n', 'o', 'e', 'e']",18.0
7579,"['o', 'o', 'n', '-', 'm', 'e', 'm', 'e', '-', '-', 'e', 'n', '-']",0.0
7580,"['e', 'e', 'o', '-', 'n', 'm', '-', 'e', '-', 'o', 'n', 'm', '-']",13.0
7581,"['n', '-', 'm', '-', 'e', 'o', 'o', '-', 'e', 'n', '-', 'm', 'e']",0.0
